IAM,SSP_scenario,Mitigation_scenario,Region,Variable,Unit,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
GCAM4,SSP5,baseline,USA,Primary Energy|Biomass,EJ/yr,2.79882,4.05807,5.37888,6.26173,6.9306,7.77574,8.00693,8.26476,8.62515,8.72581
GCAM4,SSP5,baseline,USA,Primary Energy|Biomass|Traditional,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Primary Energy|Biomass|w/o CCS,EJ/yr,2.79882,4.05807,5.37888,6.26173,6.9306,7.77574,8.00693,8.26476,8.62515,8.72581
GCAM4,SSP5,baseline,USA,Primary Energy|Coal,EJ/yr,20.9225,27.565,36.4404,43.5665,50.2648,59.4702,66.3626,71.1461,79.0573,84.4925
GCAM4,SSP5,baseline,USA,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Primary Energy|Coal|w/o CCS,EJ/yr,20.9225,27.565,36.4404,43.5665,50.2648,59.4702,66.3626,71.1461,79.0573,84.4925
GCAM4,SSP5,baseline,USA,Primary Energy|Fossil,EJ/yr,79.65724,93.15228,110.34359,125.3387,138.8273,154.52,170.3139,184.7974,199.6414,214.34092
GCAM4,SSP5,baseline,USA,Primary Energy|Fossil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Primary Energy|Fossil|w/o CCS,EJ/yr,79.65724,93.15228,110.34359,125.3387,138.8273,154.52,170.3139,184.7974,199.6414,214.34092
GCAM4,SSP5,baseline,USA,Primary Energy|Gas,EJ/yr,22.9696,28.1527,37.9496,44.8761,49.1437,52.2666,54.2812,56.4822,56.0165,59.3199
GCAM4,SSP5,baseline,USA,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Primary Energy|Gas|w/o CCS,EJ/yr,22.9696,28.1527,37.9496,44.8761,49.1437,52.2666,54.2812,56.4822,56.0165,59.3199
GCAM4,SSP5,baseline,USA,Primary Energy|Geothermal,EJ/yr,0.0632759,0.3475559,0.5545799,0.6378885,0.6698909,0.6874965,0.6985143,0.7142689,0.7259585,0.7156055
GCAM4,SSP5,baseline,USA,Primary Energy|Hydro,EJ/yr,0.945313,0.96406,0.983963,0.998283,1.00702,1.01576,1.02449,1.03323,1.04197,1.04634
GCAM4,SSP5,baseline,USA,Primary Energy|Non-Biomass Renewables,EJ/yr,1.36527703,2.348582744,3.374130083,4.132631195,4.778958302,5.396045894,5.917062828,6.552490007,7.159793736,7.479833589
GCAM4,SSP5,baseline,USA,Primary Energy|Nuclear,EJ/yr,3.02015,3.491501,4.606486,5.961578,7.047542,8.056753,9.008339,9.766797,9.699858,8.980733
GCAM4,SSP5,baseline,USA,Primary Energy|Oil,EJ/yr,35.76514,37.43458,35.95359,36.8961,39.4188,42.7832,49.6701,57.1691,64.5676,70.52852
GCAM4,SSP5,baseline,USA,Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Primary Energy|Oil|w/o CCS,EJ/yr,35.76514,37.43458,35.95359,36.8961,39.4188,42.7832,49.6701,57.1691,64.5676,70.52852
GCAM4,SSP5,baseline,USA,Primary Energy|Solar,EJ/yr,0.01416213,0.153457394,0.295499413,0.538376625,0.874168422,1.309834044,1.709247708,1.991208747,2.236781866,2.338741989
GCAM4,SSP5,baseline,USA,Primary Energy|Wind,EJ/yr,0.342526,0.88350945,1.54008777,1.95808307,2.22787898,2.38295535,2.48481082,2.81378236,3.15508337,3.3791461
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity,EJ/yr,15.13519424,19.16629839,24.00076544,28.72040215,33.36753851,37.60678838,41.8961026,46.25249373,50.06119847,52.80197673
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Biomass,EJ/yr,0.115435,0.1563247,0.27428712,0.40734378,0.55072549,0.711636237,0.8901135,1.0512714,1.2207914,1.3294085
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.115435,0.1563247,0.27428712,0.40734378,0.55072549,0.711636237,0.8901135,1.0512714,1.2207914,1.3294085
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Coal,EJ/yr,7.10524,9.015032,10.443968,11.763556,13.429853,15.5477,17.98204,19.928946,22.551117,24.7591
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,7.10524,9.015032,10.443968,11.763556,13.429853,15.5477,17.98204,19.928946,22.551117,24.7591
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Gas,EJ/yr,3.384548214,4.131720359,5.272432972,6.419316638,7.5225534,7.849450341,8.043470931,8.878226034,9.331870649,10.14615831
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,3.384548214,4.131720359,5.272432972,6.419316638,7.5225534,7.849450341,8.043470931,8.878226034,9.331870649,10.14615831
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0632759,0.3475559,0.5545799,0.6378885,0.6698909,0.6874965,0.6985143,0.7142689,0.7259585,0.7156055
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Hydro,EJ/yr,0.945313,0.96406,0.983963,0.998283,1.00702,1.01576,1.02449,1.03323,1.04197,1.04634
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,1.36527703,2.348582744,3.374130083,4.132631195,4.778958302,5.396045894,5.917062828,6.552490007,7.159793736,7.479833589
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Nuclear,EJ/yr,3.02015,3.491501,4.606486,5.961578,7.047542,8.056753,9.008339,9.766797,9.699858,8.980733
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Oil,EJ/yr,0.144544,0.023137588,0.029461261,0.03597654,0.037906318,0.045202906,0.055076338,0.074763287,0.097767687,0.10674333
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Oil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,0.144544,0.023137588,0.029461261,0.03597654,0.037906318,0.045202906,0.055076338,0.074763287,0.097767687,0.10674333
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Other,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Solar,EJ/yr,0.01416213,0.153457394,0.295499413,0.538376625,0.874168422,1.309834044,1.709247708,1.991208747,2.236781866,2.338741989
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.00316433,0.03829197,0.07120029,0.13161729,0.183824,0.25614174,0.31790231,0.40939996,0.50613,0.5891809
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0109978,0.115165424,0.224299123,0.406759335,0.690344422,1.053692304,1.391345398,1.581808787,1.730651866,1.749561089
GCAM4,SSP5,baseline,USA,Secondary Energy|Electricity|Wind,EJ/yr,0.342526,0.88350945,1.54008777,1.95808307,2.22787898,2.38295535,2.48481082,2.81378236,3.15508337,3.3791461
GCAM4,SSP5,baseline,USA,Secondary Energy|Hydrogen,EJ/yr,0,0.035262422,0.133261183,0.26044938,0.42041832,0.58785162,0.78752139,1.00548612,1.23109098,1.42622691
GCAM4,SSP5,baseline,USA,Secondary Energy|Hydrogen|Biomass,EJ/yr,0,0.00122773,0.00420258,0.00798187,0.0130219,0.0173142,0.0220699,0.0279516,0.0347076,0.0384809
GCAM4,SSP5,baseline,USA,Secondary Energy|Hydrogen|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Secondary Energy|Hydrogen|Biomass|w/o CCS,EJ/yr,0,0.00122773,0.00420258,0.00798187,0.0130219,0.0173142,0.0220699,0.0279516,0.0347076,0.0384809
GCAM4,SSP5,baseline,USA,Secondary Energy|Hydrogen|Coal,EJ/yr,0,0.00783938,0.031154,0.0664338,0.117487,0.169933,0.227248,0.303478,0.400814,0.46103
GCAM4,SSP5,baseline,USA,Secondary Energy|Hydrogen|Coal|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Secondary Energy|Hydrogen|Coal|w/o CCS,EJ/yr,0,0.00783938,0.031154,0.0664338,0.117487,0.169933,0.227248,0.303478,0.400814,0.46103
GCAM4,SSP5,baseline,USA,Secondary Energy|Hydrogen|Electricity,EJ/yr,0,0.003568242,0.012509633,0.02360069,0.03723182,0.04884292,0.06244269,0.08124692,0.10250478,0.11687991
GCAM4,SSP5,baseline,USA,Secondary Energy|Hydrogen|Gas,EJ/yr,0,0.02136271,0.081206,0.1549925,0.241774,0.323093,0.420914,0.522855,0.604623,0.713822
GCAM4,SSP5,baseline,USA,Secondary Energy|Hydrogen|Gas|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Secondary Energy|Hydrogen|Gas|w/o CCS,EJ/yr,0,0.02136271,0.081206,0.1549925,0.241774,0.323093,0.420914,0.522855,0.604623,0.713822
GCAM4,SSP5,baseline,USA,Secondary Energy|Hydrogen|Nuclear,EJ/yr,0,0.00126436,0.00418897,0.00744052,0.0109036,0.0286685,0.0548468,0.0699546,0.0884416,0.0960141
GCAM4,SSP5,baseline,USA,Secondary Energy|Liquids,EJ/yr,35.1627751,38.07850744,42.29305267,46.9532433,51.46140449,57.4452681,64.15374945,71.01390162,77.73996858,83.60571615
GCAM4,SSP5,baseline,USA,Secondary Energy|Liquids|Biomass,EJ/yr,0,0.67041,1.195133,1.417855,1.4806856,1.6197517,1.477525,1.4007984,1.3526751,1.3606806
GCAM4,SSP5,baseline,USA,Secondary Energy|Liquids|Biomass|1st Generation,EJ/yr,1.0622751,0.16837344,0.162026674,0.150716299,0.145392889,0.118853396,0.111352454,0.103968216,0.097138475,0.098953546
GCAM4,SSP5,baseline,USA,Secondary Energy|Liquids|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Secondary Energy|Liquids|Biomass|w/o CCS,EJ/yr,0,0.67041,1.195133,1.417855,1.4806856,1.6197517,1.477525,1.4007984,1.3526751,1.3606806
GCAM4,SSP5,baseline,USA,Secondary Energy|Liquids|Coal,EJ/yr,0,0.797093,3.303682,5.203908,6.515436,8.318566,8.721848,8.701979,8.64583,8.555213
GCAM4,SSP5,baseline,USA,Secondary Energy|Liquids|Coal|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Secondary Energy|Liquids|Coal|w/o CCS,EJ/yr,0,0.797093,3.303682,5.203908,6.515436,8.318566,8.721848,8.701979,8.64583,8.555213
GCAM4,SSP5,baseline,USA,Secondary Energy|Liquids|Fossil,EJ/yr,0,1.648174,6.754863,10.260822,12.220716,14.682683,14.733302,14.235015,13.615855,13.406302
GCAM4,SSP5,baseline,USA,Secondary Energy|Liquids|Fossil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Secondary Energy|Liquids|Fossil|w/o CCS,EJ/yr,34.1005,36.442631,37.632211,40.180764,43.31989,47.388097,53.843024,60.807156,67.644325,73.590869
GCAM4,SSP5,baseline,USA,Secondary Energy|Liquids|Gas,EJ/yr,0,0.851081,3.451181,5.056914,5.70528,6.364117,6.011454,5.533036,4.970025,4.851089
GCAM4,SSP5,baseline,USA,Secondary Energy|Liquids|Gas|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Secondary Energy|Liquids|Gas|w/o CCS,EJ/yr,0,0.851081,3.451181,5.056914,5.70528,6.364117,6.011454,5.533036,4.970025,4.851089
GCAM4,SSP5,baseline,USA,Secondary Energy|Liquids|Oil,EJ/yr,34.1005,35.59155,34.18103,35.12385,37.61461,41.02398,47.83157,55.27412,62.6743,68.73978
GCAM4,SSP5,baseline,USA,Secondary Energy|Gases,EJ/yr,23.2528726,27.01807,32.570124,37.045638,40.650293,43.295783,46.254156,49.872087,52.048495,56.2255
GCAM4,SSP5,baseline,USA,Secondary Energy|Gases|Biomass,EJ/yr,0.222693,0.211622,0.218762,0.271482,0.351751,0.403353,0.375016,0.330557,0.282055,0.12171
GCAM4,SSP5,baseline,USA,Secondary Energy|Gases|Coal,EJ/yr,0.0605796,0.119348,0.231562,0.484656,0.983942,1.77153,2.53534,3.66963,5.93914,7.08319
GCAM4,SSP5,baseline,USA,Secondary Energy|Gases|Natural Gas,EJ/yr,22.9696,26.6871,32.1198,36.2895,39.3146,41.1209,43.3438,45.8719,45.8273,49.0206
GCAM4,SSP5,baseline,USA,Final Energy,EJ/yr,66.34315734,76.55530564,88.99126327,101.0687901,112.3244177,125.3203967,139.5401646,153.4789161,165.9654059,177.7172271
GCAM4,SSP5,baseline,USA,Final Energy|Electricity,EJ/yr,13.7235704,17.36396012,21.73817263,26.00355609,30.19887393,34.09043285,38.01652218,41.97054198,45.43589707,47.95510623
GCAM4,SSP5,baseline,USA,Final Energy|Gases,EJ/yr,14.24716626,17.34279658,20.85038975,23.5152433,25.49002485,27.93012443,30.85806089,33.36538331,34.98928334,37.87170294
GCAM4,SSP5,baseline,USA,Final Energy|Heat,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Final Energy|Hydrogen,EJ/yr,0,0.03526247,0.13326102,0.260449243,0.420417704,0.587851432,0.787522737,1.00548563,1.23109066,1.42622685
GCAM4,SSP5,baseline,USA,Final Energy|Industry,EJ/yr,20.13494905,23.09641548,26.92615224,30.7555724,34.71534249,39.32764433,44.58140848,49.95989366,54.89678445,59.88679889
GCAM4,SSP5,baseline,USA,Final Energy|Industry|Electricity,EJ/yr,3.2956417,4.046002,4.9458155,5.9810078,7.184708,8.306455,9.563666,11.010071,12.403768,13.655102
GCAM4,SSP5,baseline,USA,Final Energy|Industry|Gases,EJ/yr,6.59419266,7.4332721,8.4556765,9.1546686,9.61658972,10.3574063,11.4223687,12.36625214,12.8906926,14.1846973
GCAM4,SSP5,baseline,USA,Final Energy|Industry|Heat,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Final Energy|Industry|Hydrogen,EJ/yr,0,0.016544,0.04229734,0.0797442,0.1311366,0.163006,0.1997468,0.2390026,0.2823278,0.3152813
GCAM4,SSP5,baseline,USA,Final Energy|Industry|Liquids,EJ/yr,7.2263361,8.331119,9.87876,11.516511,13.315292,15.482687,17.870431,20.345825,22.796654,24.858979
GCAM4,SSP5,baseline,USA,Final Energy|Industry|Solids,EJ/yr,3.01877859,3.26947838,3.6036029,4.0236408,4.46761617,5.01809003,5.52519598,5.99874292,6.52334205,6.87273929
GCAM4,SSP5,baseline,USA,Final Energy|Industry|Solids|Biomass,EJ/yr,1.47476959,1.54800738,1.6294729,1.7664578,1.93905717,2.15678903,2.38580798,2.60202292,2.83492505,2.98867729
GCAM4,SSP5,baseline,USA,Final Energy|Industry|Solids|Coal,EJ/yr,1.544009,1.721471,1.97413,2.257183,2.528559,2.861301,3.139388,3.39672,3.688417,3.884062
GCAM4,SSP5,baseline,USA,Final Energy|Liquids,EJ/yr,34.77932249,38.01975769,42.22025648,46.866969,51.37311602,57.3419071,64.02999214,70.84853063,77.52511815,83.37257944
GCAM4,SSP5,baseline,USA,Final Energy|Residential and Commercial,EJ/yr,20.1365582,24.9133883,30.156621,34.5235485,38.1104183,41.5693529,44.72731062,47.17200091,48.64645654,49.27813508
GCAM4,SSP5,baseline,USA,Final Energy|Residential and Commercial|Electricity,EJ/yr,10.400421,13.254353,16.65166,19.784168,22.641905,25.219815,27.62277,29.779479,31.41026,32.231285
GCAM4,SSP5,baseline,USA,Final Energy|Residential and Commercial|Gases,EJ/yr,7.6232116,9.3092259,10.8687325,11.7920868,12.1775623,12.646074,13.12049392,13.21536731,12.85938194,12.82743278
GCAM4,SSP5,baseline,USA,Final Energy|Residential and Commercial|Heat,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Final Energy|Residential and Commercial|Hydrogen,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Final Energy|Residential and Commercial|Liquids,EJ/yr,1.538606,1.825759,2.190648,2.548362,2.916582,3.351473,3.661176,3.886923,4.11614,4.000545
GCAM4,SSP5,baseline,USA,Final Energy|Residential and Commercial|Solids,EJ/yr,0.5743196,0.5240504,0.4455805,0.3989317,0.374369,0.3519909,0.3228707,0.2902316,0.2606746,0.2188723
GCAM4,SSP5,baseline,USA,Final Energy|Residential and Commercial|Solids|Biomass,EJ/yr,0.5111529,0.4511945,0.3674771,0.3189475,0.2948823,0.2718661,0.245996,0.2191677,0.1953307,0.161437
GCAM4,SSP5,baseline,USA,Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,0.0631667,0.0728559,0.0781034,0.0799842,0.0794867,0.0801248,0.0768747,0.0710639,0.0653439,0.0574353
GCAM4,SSP5,baseline,USA,Final Energy|Solids,EJ/yr,3.59309819,3.79352878,4.0491834,4.4225725,4.84198517,5.37008093,5.84806668,6.28897452,6.78401665,7.09161159
GCAM4,SSP5,baseline,USA,Final Energy|Solids|Biomass,EJ/yr,1.98592249,1.99920188,1.99695,2.0854053,2.23393947,2.42865513,2.63180398,2.82119062,3.03025575,3.15011429
GCAM4,SSP5,baseline,USA,Final Energy|Solids|Biomass|Traditional,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Final Energy|Solids|Coal,EJ/yr,1.6071757,1.7943269,2.0522334,2.3371672,2.6080457,2.9414258,3.2162627,3.4677839,3.7537609,3.9414973
GCAM4,SSP5,baseline,USA,Final Energy|Transportation,EJ/yr,26.07165009,28.54550186,31.90849003,35.78966924,39.49865688,44.42339952,50.23144552,56.3470215,62.42216488,68.55229308
GCAM4,SSP5,baseline,USA,Final Energy|Transportation|Electricity,EJ/yr,0.027507698,0.063605123,0.140697125,0.238380293,0.372260931,0.564162854,0.830086177,1.180991981,1.62186907,2.06871923
GCAM4,SSP5,baseline,USA,Final Energy|Transportation|Freight,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Final Energy|Transportation|Gases,EJ/yr,0.029762,0.60029858,1.525980746,2.568487904,3.695872828,4.926644133,6.315198269,7.78376386,9.2392088,10.85957286
GCAM4,SSP5,baseline,USA,Final Energy|Transportation|Hydrogen,EJ/yr,0,0.01871847,0.09096368,0.180705043,0.289281104,0.424845432,0.587775937,0.76648303,0.94876286,1.11094555
GCAM4,SSP5,baseline,USA,Final Energy|Transportation|Liquids,EJ/yr,26.01438039,27.86287969,30.15084848,32.802096,35.14124202,38.5077471,42.49838514,46.61578263,50.61232415,54.51305544
GCAM4,SSP5,baseline,USA,Final Energy|Transportation|Other,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Final Energy|Transportation|Passenger,EJ/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Resource|Cumulative Extraction|Coal,EJ,105.94,502.448,1093.0245,1884.5765,2826.6695,3885.8445,4925.6745,5845.3565,6989.26,8192.4785
GCAM4,SSP5,baseline,USA,Resource|Cumulative Extraction|Gas,EJ,103.6355,323.3175,572.1455,941.832,1497.5055,2160.246,2706.67,3274.263,3768.033,3962.147
GCAM4,SSP5,baseline,USA,Resource|Cumulative Extraction|Oil,EJ,74.9645,360.011365,660.85893,837.77573,990.55803,1132.21093,1288.75048,1468.40048,1924.37448,2260.61948
GCAM4,SSP5,baseline,USA,Secondary Energy|Solids,EJ/yr,3.59309,3.79353,4.04918,4.42258,4.84198,5.37007,5.84807,6.28897,6.78402,7.09161
GCAM4,SSP5,baseline,USA,Secondary Energy|Solids|Biomass,EJ/yr,1.98592,1.9992,1.99695,2.08541,2.23394,2.42865,2.63181,2.82119,3.03026,3.15012
GCAM4,SSP5,baseline,USA,Secondary Energy|Solids|Coal,EJ/yr,1.60717,1.79433,2.05223,2.33717,2.60804,2.94142,3.21626,3.46778,3.75376,3.94149
GCAM4,SSP5,baseline,USA,Emissions|CO2,Mt CO2/yr,4958.388197,6243.447068,7344.719066,8679.975666,9721.677476,11066.91118,12267.88101,13333.46913,14539.28911,15578.76443
GCAM4,SSP5,baseline,USA,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,5516.372839,6523.231533,7751.372687,8830.19127,9840.083502,11095.67538,12309.83462,13367.20537,14601.23136,15675.15057
GCAM4,SSP5,baseline,USA,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,3022.105752,3394.623369,3809.214991,4231.69781,4610.879972,5109.193089,5688.973424,6247.374921,6755.611499,7266.796486
GCAM4,SSP5,baseline,USA,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,656.7728611,748.2873945,862.1775205,971.0343912,1075.155462,1214.283589,1374.875891,1528.861472,1668.987206,1816.291511
GCAM4,SSP5,baseline,USA,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,507.2602335,616.611407,722.3982253,794.5997821,839.5878755,893.9634854,941.9579484,964.1079701,962.8025796,954.7241924
GCAM4,SSP5,baseline,USA,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial and Industry,Mt CO2/yr,1164.033095,1364.898801,1584.575746,1765.634173,1914.743338,2108.247074,2316.833839,2492.969442,2631.789785,2771.015703
GCAM4,SSP5,baseline,USA,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,1858.072676,2029.724567,2224.639315,2466.063637,2696.136648,3000.946089,3372.139584,3754.405486,4123.821808,4495.781
GCAM4,SSP5,baseline,USA,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,2494.267233,3128.608198,3942.158275,4598.493472,5229.203858,5986.482846,6620.861214,7119.830455,7845.619933,8408.354237
GCAM4,SSP5,baseline,USA,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,2328.36123,2818.957842,3236.950586,3575.193175,3954.051636,4375.587553,4857.536101,5228.56836,5752.265185,6229.204505
GCAM4,SSP5,baseline,USA,Emissions|CO2|Land Use,Mt CO2/yr,-557.9846419,-279.7844653,-406.653621,-150.2156049,-118.4060268,-28.7642024,-41.95361097,-33.73623969,-61.94224645,-96.3861393
GCAM4,SSP5,baseline,USA,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,376.5886667,436.359,514.3563333,594.5756667,679.789,777.4763333,888.6056667,1004.443,1113.401667,1217.373667
GCAM4,SSP5,baseline,USA,Emissions|CO2|Carbon Capture and Storage|Biomass,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Emissions|CO2|Carbon Capture and Storage|Biomass|Energy,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Emissions|CO2|Carbon Capture and Storage|Biomass|Energy|Demand|Industry,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Emissions|CO2|Carbon Capture and Storage|Biomass|Energy|Supply,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Emissions|CO2|Carbon Capture and Storage|Biomass|Energy|Supply|Electricity,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Emissions|CO2|Carbon Capture and Storage|Biomass|Industrial Processes,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Emissions|CO2|Carbon Capture and Storage|Fossil,Mt CO2/yr,376.5886667,436.359,514.3563333,594.5756667,679.789,777.4763333,888.6056667,1004.443,1113.401667,1217.373667
GCAM4,SSP5,baseline,USA,Emissions|CO2|Carbon Capture and Storage|Fossil|Energy,Mt CO2/yr,376.5886667,436.359,514.3563333,594.5756667,679.789,777.4763333,888.6056667,1004.443,1113.401667,1217.373667
GCAM4,SSP5,baseline,USA,Emissions|CO2|Carbon Capture and Storage|Fossil|Energy|Demand|Industry,Mt CO2/yr,376.5886667,436.359,514.3563333,594.5756667,679.789,777.4763333,888.6056667,1004.443,1113.401667,1217.373667
GCAM4,SSP5,baseline,USA,Emissions|CO2|Carbon Capture and Storage|Fossil|Energy|Supply,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Emissions|CO2|Carbon Capture and Storage|Fossil|Energy|Supply|Electricity,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Emissions|CO2|Carbon Capture and Storage|Fossil|Industrial Processes,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Emissions|BC,Mt BC/yr,0.307522879,0.242378355,0.16107189,0.135239065,0.123170041,0.127653863,0.131679,0.134466821,0.136080113,0.135111418
GCAM4,SSP5,baseline,USA,Emissions|C2F6,kt C2F6/yr,0.48288565,0.554485,0.65485695,0.757590463,0.866395273,0.99136717,1.134865648,1.284884603,1.425717933,1.56356134
GCAM4,SSP5,baseline,USA,Emissions|CF4,kt CF4/yr,0.791207,0.90705483,1.07113857,1.23914945,1.41714766,1.62161218,1.85640207,2.10185948,2.33231712,2.55786111
GCAM4,SSP5,baseline,USA,Emissions|CH4,Mt CH4/yr,26.53379512,31.9532993,35.47746606,42.52478488,49.33407831,53.65953925,52.9541469,54.02715762,67.31676489,50.60838427
GCAM4,SSP5,baseline,USA,Emissions|CO,Mt CO/yr,37.80786367,29.44612523,22.14237306,20.26945009,20.612124,21.5910851,22.23511825,22.9032469,24.31113417,23.49596417
GCAM4,SSP5,baseline,USA,Emissions|F-Gases,Mt CO2-equiv/yr,294.3196955,465.4141468,671.2771606,752.5690191,833.1131954,919.7568606,1008.281794,1092.797878,1164.698216,1222.466317
GCAM4,SSP5,baseline,USA,Emissions|HFC,kt HFC134a-equiv/yr,169.2952179,286.7974197,423.2575415,472.5590782,521.0722138,573.1327949,625.4480325,674.5144466,715.4735403,747.0970762
GCAM4,SSP5,baseline,USA,Emissions|HFC|HFC125,kt HFC125/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Emissions|HFC|HFC134a,kt HFC134a/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Emissions|HFC|HFC143a,kt HFC143a/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Emissions|HFC|HFC227ea,kt HFC227ea/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Emissions|HFC|HFC23,kt HFC23/yr,0,0,0,0,0,0,0,0,0,0
GCAM4,SSP5,baseline,USA,Emissions|HFC|HFC245fa,kt HFC245fa/yr,0,0,0,0,0,0,0,0,0,0
