"scenario","region","sector","mode","technology","input","year","value","Units"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2015,378.497487791371,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2020,368.272916518039,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2025,358.415695770769,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2030,349.213882466941,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2035,339.440860904024,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2040,330.325486813792,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2045,320.79497481579,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2050,311.186095920771,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2055,304.809907950053,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2060,300.558915383457,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2065,297.767843493202,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2070,295.744283563371,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2075,294.12298059827,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2080,292.534512430261,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2085,290.912896893693,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2090,289.307655444105,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2095,287.742117682923,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","NG","delivered gas",2100,286.709075995325,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2015,99.5905350560375,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2020,99.2701808248955,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2025,99.0130266795485,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2030,98.7580825043269,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2035,98.4755295553022,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2040,98.1863571633715,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2045,97.8623495351745,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2050,97.5298356201018,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2055,97.3120004678247,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2060,97.1517198311141,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2065,97.0277402265551,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2070,96.9207654351964,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2075,96.8229000794061,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2080,96.7264075959473,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2085,96.6259671045318,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2090,96.5233271673796,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2095,96.4204763931846,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","BEV","elect_td_trn",2100,96.3656925968129,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2020,148.095745137607,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2025,146.157948548741,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2030,144.275872044708,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2035,142.223525485008,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2040,140.218159938891,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2045,138.007869631636,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2050,135.747971331955,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2055,134.419570957072,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2060,133.664592232575,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2065,133.263544356282,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2070,133.029944728948,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2075,132.864784499187,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2080,132.704175628295,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2085,132.55146255445,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2090,132.400069820521,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2095,132.249564619051,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","FCEV","H2 enduse",2100,132.155051888968,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2015,264.812260536398,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2020,259.448223746756,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2025,254.935493165157,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2030,250.552367666803,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2035,245.589124086533,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2040,240.56330651928,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2045,235.004542413874,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2050,229.345895330783,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2055,225.289156563372,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2060,222.468062341642,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2065,220.647516496973,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2070,219.379075173887,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2075,218.41655073613,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2080,217.461498440481,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2085,216.554484851987,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2090,215.679048116646,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2095,214.846231463422,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Hybrid Liquids","refined liquids enduse",2100,214.178909261251,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",1975,372.755146070274,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",1990,372.753668885515,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2005,372.75522396717,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2010,358.948421953884,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2015,356.335807563481,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2020,351.168288517298,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2025,341.240732298485,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2030,328.671812915239,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2035,312.367996077815,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2040,302.634613180767,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2045,293.023715800314,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2050,283.370422150562,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2055,276.575163683117,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2060,271.936361066548,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2065,268.958977989696,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2070,266.899062929355,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2075,265.35986976228,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2080,263.833016316594,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2085,262.415433822045,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2090,261.069001031114,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2095,259.804850762893,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","Liquids","refined liquids enduse",2100,258.746876508399,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2015,349.344638523958,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2020,339.991078301304,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2025,330.947563661335,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2030,322.48978657765,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2035,313.503513041556,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2040,305.066660837312,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2045,296.249731041001,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2050,287.356392608311,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2055,281.4198032165,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2060,277.458218146409,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2065,274.862802638889,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2070,272.988705931469,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2075,271.500413954484,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2080,270.04771673885,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2085,268.5445885859,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2090,267.05833359945,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2095,265.625278949005,"MJ/100km"
"SSP2_26","USA","trn_pass_road_LDV_4W","Midsize Car","NG","delivered gas",2100,264.681344415976,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2015,77.6855963396354,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2020,77.5643732424617,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2025,77.4646076068585,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2030,77.3664939007988,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2035,77.2570042359871,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2040,77.1469210928331,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2045,77.0226814832355,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2050,76.894726980131,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2055,76.8087083978073,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2060,76.7445689159957,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2065,76.6950752899536,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2070,76.6515249396965,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2075,76.6117167557346,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2080,76.572065414141,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2085,76.5333970821646,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2090,76.4958432938789,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2095,76.4589925948618,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","BEV","elect_td_trn",2100,76.4354884216686,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2020,128.677791205144,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2025,127.925971301275,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2030,127.197415950448,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2035,126.398279831669,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2040,125.63578689547,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2045,124.783226802001,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2050,123.906339301853,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2055,123.378285778003,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2060,123.066476611164,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2065,122.896768693109,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2070,122.798739119097,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2075,122.735600270227,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2080,122.67304458175,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2085,122.611949005285,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2090,122.551711884581,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2095,122.492075801181,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","FCEV","H2 enduse",2100,122.454295254916,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",1975,218.599239571362,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",1990,218.599099493684,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2005,218.599170731071,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2010,215.699525729371,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2015,212.890034793198,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2020,210.748102711268,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2025,208.985434509296,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2030,207.284327686079,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2035,205.353788635698,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2040,203.397508540183,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2045,201.225001958547,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2050,199.013903167362,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2055,197.409386289941,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2060,196.281803302309,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2065,195.554039783051,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2070,195.046797842399,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2075,194.662402404585,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2080,194.281036561401,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2085,193.904922898995,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2090,193.533697521556,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2095,193.163822542762,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids","refined liquids enduse",2100,192.905837765729,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",1975,291.362576626874,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",1990,291.361710569028,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2005,291.362342466612,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2010,285.96531598513,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2015,284.962342702123,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2020,282.963097407749,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2025,279.182144560226,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2030,274.380332755183,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2035,267.964659250754,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2040,264.135815041561,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2045,260.353564762941,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2050,256.558161937728,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2055,253.856835305304,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2060,252.00003732946,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2065,250.807710442766,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2070,249.987380085461,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2075,249.371242137807,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2080,248.762430535333,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2085,248.1632726474,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2090,247.572066971246,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2095,246.985134866474,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","Liquids","refined liquids enduse",2100,246.575779427428,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2015,283.43700850192,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2020,279.785615587831,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2025,276.286648409522,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2030,273.018198393373,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2035,269.519601565378,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2040,266.247628309527,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2045,262.8190495441,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2050,259.348398629533,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2055,256.991756779285,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2060,255.396893222674,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2065,254.353629710555,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2070,253.601219778057,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2075,253.004547959466,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2080,252.41115353345,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2085,251.825590022877,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2090,251.245105005234,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2095,250.666185735518,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Compact Car","NG","delivered gas",2100,250.275110354134,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2015,104.193339294244,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2020,104.022568717594,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2025,103.888544589393,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2030,103.755777497887,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2035,103.606574720196,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2040,103.459226123496,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2045,103.293018473216,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2050,103.122342371395,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2055,103.008977654967,"MJ/100km"
"SSP3","USA","trn_pass_road_LDV_4W","Large Car","BEV","elect_td_trn",2060,102.924472212665,"MJ/100km"
