"Model_year","Size","Technology","Material","Value"
"1993","Light truck","PHEV20","Total","2222.76580470095"
"1993","Light truck","PHEV40","HSS/AHSS","397.432152769139"
"1993","Light truck","PHEV40","Cast Iron","91.6386722784689"
"1993","Light truck","PHEV40","Mild steel and other steels","887.920574299165"
"1993","Light truck","PHEV40","Wrought Aluminum","51.9578400071142"
"1993","Light truck","PHEV40","Cast Aluminum","189.207459372682"
"1993","Light truck","PHEV40","Other","841.230448846504"
"1993","Light truck","PHEV40","Total","2459.38714757307"
"1993","Light truck","FCV","HSS/AHSS","429.456963167862"
"1993","Light truck","FCV","Cast Iron","17.9472141349122"
"1993","Light truck","FCV","Mild steel and other steels","754.06620971285"
"1993","Light truck","FCV","Wrought Aluminum","87.4958500718528"
"1993","Light truck","FCV","Cast Aluminum","131.958976296135"
"1993","Light truck","FCV","Other","928.772034682237"
"1993","Light truck","FCV","Total","2349.69724806585"
"1994","Car","ICEV-G","HSS/AHSS","129.281370655852"
"1994","Car","ICEV-G","Cast Iron","185.941723260801"
"1994","Car","ICEV-G","Mild steel and other steels","698.401858772509"
"1994","Car","ICEV-G","Wrought Aluminum","23.7844347150496"
"1994","Car","ICEV-G","Cast Aluminum","59.0881601109071"
"1994","Car","ICEV-G","Other","377.469680606859"
"1994","Car","ICEV-G","Total","1473.96722664801"
"1994","Car","BEV100","HSS/AHSS","329.672136102412"
"1994","Car","BEV100","Cast Iron","13.7771579654915"
"1994","Car","BEV100","Mild steel and other steels","575.493790445109"
"1994","Car","BEV100","Wrought Aluminum","45.3661741464988"
"1994","Car","BEV100","Cast Aluminum","131.350644849465"
"1994","Car","BEV100","Other","677.464565492958"
"1994","Car","BEV100","Total","1773.12446900193"
"1994","Car","BEV300","HSS/AHSS","330.283933228708"
"1994","Car","BEV300","Cast Iron","13.8027252632057"
"1994","Car","BEV300","Mild steel and other steels","593.074464245133"
"1994","Car","BEV300","Wrought Aluminum","45.4503637175621"
"1994","Car","BEV300","Cast Aluminum","150.619832159557"
"1994","Car","BEV300","Other","1201.78257790502"
"1994","Car","BEV300","Total","2335.01389651919"
"1994","Car","FFV","HSS/AHSS","130.019950261792"
"1994","Car","FFV","Cast Iron","187.004001329151"
"1994","Car","FFV","Mild steel and other steels","702.39180231212"
"1994","Car","FFV","Wrought Aluminum","23.9203142956129"
"1994","Car","FFV","Cast Aluminum","59.4257285462438"
"1994","Car","FFV","Other","379.626150688688"
"1994","Car","FFV","Total","1482.38794595122"
"1994","Car","ICEV-D","HSS/AHSS","198.92248027113"
"1994","Car","ICEV-D","Cast Iron","286.104553109891"
"1994","Car","ICEV-D","Mild steel and other steels","1074.61600436479"
"1994","Car","ICEV-D","Wrought Aluminum","36.5966010521275"
"1994","Car","ICEV-D","Cast Aluminum","90.9176883281078"
"1994","Car","ICEV-D","Other","580.804525141914"
"1994","Car","ICEV-D","Total","2267.96185"
"1994","Car","CNG","HSS/AHSS","326.791134613074"
"1994","Car","CNG","Cast Iron","110.114404054405"
"1994","Car","CNG","Mild steel and other steels","634.90364075173"
"1994","Car","CNG","Wrought Aluminum","51.9917591014301"
"1994","Car","CNG","Cast Aluminum","126.130743315543"
"1994","Car","CNG","Other","511.06622389351"
"1994","Car","CNG","Total","1760.99790572969"
"1994","Car","HEV","HSS/AHSS","330.418600023242"
"1994","Car","HEV","Cast Iron","78.7474544626553"
"1994","Car","HEV","Mild steel and other steels","718.676349600353"
"1994","Car","HEV","Wrought Aluminum","45.4688952776546"
"1994","Car","HEV","Cast Aluminum","144.568895963767"
"1994","Car","HEV","Other","582.367611698081"
"1994","Car","HEV","Total","1900.24780702575"
"1994","Car","PHEV20","HSS/AHSS","330.550074498057"
"1994","Car","PHEV20","Cast Iron","76.46341577455"
"1994","Car","PHEV20","Mild steel and other steels","729.294317265094"
"1994","Car","PHEV20","Wrought Aluminum","45.4869872783536"
"1994","Car","PHEV20","Cast Aluminum","143.59415889208"
"1994","Car","PHEV20","Other","581.504626441672"
"1994","Car","PHEV20","Total","1906.8935801498"
"1994","Car","PHEV40","HSS/AHSS","331.338394983126"
"1994","Car","PHEV40","Cast Iron","82.2547124067843"
"1994","Car","PHEV40","Mild steel and other steels","763.512603553145"
"1994","Car","PHEV40","Wrought Aluminum","45.5954681966241"
"1994","Car","PHEV40","Cast Aluminum","164.627254917073"
"1994","Car","PHEV40","Other","652.736228467843"
"1994","Car","PHEV40","Total","2040.0646625246"
"1994","Car","FCV","HSS/AHSS","360.112368787073"
"1994","Car","FCV","Cast Iron","15.0492700073554"
"1994","Car","FCV","Mild steel and other steels","636.547647066584"
"1994","Car","FCV","Wrought Aluminum","74.0564276702233"
"1994","Car","FCV","Cast Aluminum","117.305399049141"
"1994","Car","FCV","Other","799.426543399401"
"1994","Car","FCV","Total","2002.49765597978"
"1994","Light truck","ICEV-G","HSS/AHSS","165.056763479387"
"1994","Light truck","ICEV-G","Cast Iron","237.396454582055"
"1994","Light truck","ICEV-G","Mild steel and other steels","891.667143008904"
"1994","Light truck","ICEV-G","Wrought Aluminum","30.3661834287272"
"1994","Light truck","ICEV-G","Cast Aluminum","75.4393337445384"
"1994","Light truck","ICEV-G","Other","481.924994115509"
"1994","Light truck","ICEV-G","Total","1881.85087047727"
"1994","Light truck","BEV100","HSS/AHSS","395.721208887632"
"1994","Light truck","BEV100","Cast Iron","16.5373806521717"
"1994","Light truck","BEV100","Mild steel and other steels","669.87667081952"
"1994","Light truck","BEV100","Wrought Aluminum","51.7341620400607"
"1994","Light truck","BEV100","Cast Aluminum","151.151410379155"
"1994","Light truck","BEV100","Other","910.285211643206"
"1994","Light truck","BEV100","Total","2195.30604442175"
"1994","Light truck","BEV300","HSS/AHSS","396.430882085148"
"1994","Light truck","BEV300","Cast Iron","16.5670382382257"
"1994","Light truck","BEV300","Mild steel and other steels","693.175061613204"
"1994","Light truck","BEV300","Wrought Aluminum","51.8269402716105"
"1994","Light truck","BEV300","Cast Aluminum","176.894274781197"
"1994","Light truck","BEV300","Other","1621.14108872979"
"1994","Light truck","BEV300","Total","2956.03528571917"
"1994","Light truck","FFV","HSS/AHSS","165.056763479387"
"1994","Light truck","FFV","Cast Iron","237.396454582055"
"1994","Light truck","FFV","Mild steel and other steels","891.667143008904"
"1994","Light truck","FFV","Wrought Aluminum","30.3661834287272"
"1994","Light truck","FFV","Cast Aluminum","75.4393337445384"
"1994","Light truck","FFV","Other","481.924994115509"
"1994","Light truck","FFV","Total","1881.85087047727"
"1994","Light truck","ICEV-D","HSS/AHSS","165.056763479387"
"1994","Light truck","ICEV-D","Cast Iron","237.396454582055"
"1994","Light truck","ICEV-D","Mild steel and other steels","891.667143008904"
"1994","Light truck","ICEV-D","Wrought Aluminum","30.3661834287272"
"1994","Light truck","ICEV-D","Cast Aluminum","75.4393337445384"
"1994","Light truck","ICEV-D","Other","481.924994115509"
"1994","Light truck","ICEV-D","Total","1881.85087047727"
"1994","Light truck","CNG","HSS/AHSS","392.668133239019"
"1994","Light truck","CNG","Cast Iron","121.013264463742"
"1994","Light truck","CNG","Mild steel and other steels","742.710459779416"
"1994","Light truck","CNG","Wrought Aluminum","58.4226013560277"
"1994","Light truck","CNG","Cast Aluminum","137.164922721696"
"1994","Light truck","CNG","Other","585.018195936627"
"1994","Light truck","CNG","Total","2036.99757749653"
"1994","Light truck","HEV","HSS/AHSS","396.36316095983"
"1994","Light truck","HEV","Cast Iron","86.6726218468701"
"1994","Light truck","HEV","Mild steel and other steels","830.53115861093"
"1994","Light truck","HEV","Wrought Aluminum","51.818086893305"
"1994","Light truck","HEV","Cast Aluminum","161.07319048439"
"1994","Light truck","HEV","Other","670.78924691619"
"1994","Light truck","HEV","Total","2197.24746571152"
"1994","Light truck","PHEV20","HSS/AHSS","396.533720706894"
"1994","Light truck","PHEV20","Cast Iron","84.5569219905413"
"1994","Light truck","PHEV20","Mild steel and other steels","844.062273305508"
"1994","Light truck","PHEV20","Wrought Aluminum","51.8403846863405"
"1994","Light truck","PHEV20","Cast Aluminum","161.321130524458"
"1994","Light truck","PHEV20","Other","684.451373487208"
"1994","Light truck","PHEV20","Total","2222.76580470095"
"1994","Light truck","PHEV40","HSS/AHSS","397.432152769139"
"1994","Light truck","PHEV40","Cast Iron","91.6386722784689"
"1994","Light truck","PHEV40","Mild steel and other steels","887.920574299165"
"1994","Light truck","PHEV40","Wrought Aluminum","51.9578400071142"
"1994","Light truck","PHEV40","Cast Aluminum","189.207459372682"
"1994","Light truck","PHEV40","Other","841.230448846504"
"1994","Light truck","PHEV40","Total","2459.38714757307"
"1994","Light truck","FCV","HSS/AHSS","429.456963167862"
"1994","Light truck","FCV","Cast Iron","17.9472141349122"
"1994","Light truck","FCV","Mild steel and other steels","754.06620971285"
"1994","Light truck","FCV","Wrought Aluminum","87.4958500718528"
"1994","Light truck","FCV","Cast Aluminum","131.958976296135"
"1994","Light truck","FCV","Other","928.772034682237"
"1994","Light truck","FCV","Total","2349.69724806585"
"1995","Car","ICEV-G","HSS/AHSS","129.782294100681"
"1995","Car","ICEV-G","Cast Iron","186.662187223094"
"1995","Car","ICEV-G","Mild steel and other steels","691.771669991783"
"1995","Car","ICEV-G","Wrought Aluminum","26.556101133583"
"1995","Car","ICEV-G","Cast Aluminum","65.973867972978"
"1995","Car","ICEV-G","Other","378.93225337948"
"1995","Car","ICEV-G","Total","1479.67837232192"
"1995","Car","BEV100","HSS/AHSS","329.672136102412"
"1995","Car","BEV100","Cast Iron","13.7771579654915"
"1995","Car","BEV100","Mild steel and other steels","575.493790445109"
"1995","Car","BEV100","Wrought Aluminum","45.3661741464988"
"1995","Car","BEV100","Cast Aluminum","131.350644849465"
"1995","Car","BEV100","Other","677.464565492958"
"1995","Car","BEV100","Total","1773.12446900193"
"1995","Car","BEV300","HSS/AHSS","330.283933228708"
"1995","Car","BEV300","Cast Iron","13.8027252632057"
"1995","Car","BEV300","Mild steel and other steels","593.074464245133"
"1995","Car","BEV300","Wrought Aluminum","45.4503637175621"
"1995","Car","BEV300","Cast Aluminum","150.619832159557"
"1995","Car","BEV300","Other","1201.78257790502"
"1995","Car","BEV300","Total","2335.01389651919"
"1995","Car","FFV","HSS/AHSS","130.258060470677"
"1995","Car","FFV","Cast Iron","187.346468479223"
"1995","Car","FFV","Mild steel and other steels","694.307622207596"
"1995","Car","FFV","Wrought Aluminum","26.6534526245943"
"1995","Car","FFV","Cast Aluminum","66.2157202833997"
"1995","Car","FFV","Other","380.321373705283"
"1995","Car","FFV","Total","1485.10269628567"
"1995","Car","ICEV-D","HSS/AHSS","162.177678853431"
"1995","Car","ICEV-D","Cast Iron","233.255548943074"
"1995","Car","ICEV-D","Mild steel and other steels","864.447068941435"
"1995","Car","ICEV-D","Wrought Aluminum","33.1848567717594"
"1995","Car","ICEV-D","Cast Aluminum","82.441821875486"
"1995","Car","ICEV-D","Other","473.51877790132"
"1995","Car","ICEV-D","Total","1849.02575143748"
"1995","Car","CNG","HSS/AHSS","326.791134613074"
"1995","Car","CNG","Cast Iron","110.114404054405"
"1995","Car","CNG","Mild steel and other steels","634.90364075173"
"1995","Car","CNG","Wrought Aluminum","51.9917591014301"
"1995","Car","CNG","Cast Aluminum","126.130743315543"
"1995","Car","CNG","Other","511.06622389351"
"1995","Car","CNG","Total","1760.99790572969"
"1995","Car","HEV","HSS/AHSS","330.418600023242"
"1995","Car","HEV","Cast Iron","78.7474544626553"
"1995","Car","HEV","Mild steel and other steels","718.676349600353"
"1995","Car","HEV","Wrought Aluminum","45.4688952776546"
"1995","Car","HEV","Cast Aluminum","144.568895963767"
"1995","Car","HEV","Other","582.367611698081"
"1995","Car","HEV","Total","1900.24780702575"
"1995","Car","PHEV20","HSS/AHSS","330.550074498057"
"1995","Car","PHEV20","Cast Iron","76.46341577455"
"1995","Car","PHEV20","Mild steel and other steels","729.294317265094"
"1995","Car","PHEV20","Wrought Aluminum","45.4869872783536"
"1995","Car","PHEV20","Cast Aluminum","143.59415889208"
"1995","Car","PHEV20","Other","581.504626441672"
"1995","Car","PHEV20","Total","1906.8935801498"
"1995","Car","PHEV40","HSS/AHSS","331.338394983126"
"1995","Car","PHEV40","Cast Iron","82.2547124067843"
"1995","Car","PHEV40","Mild steel and other steels","763.512603553145"
"1995","Car","PHEV40","Wrought Aluminum","45.5954681966241"
"1995","Car","PHEV40","Cast Aluminum","164.627254917073"
"1995","Car","PHEV40","Other","652.736228467843"
"1995","Car","PHEV40","Total","2040.0646625246"
"1995","Car","FCV","HSS/AHSS","360.112368787073"
"1995","Car","FCV","Cast Iron","15.0492700073554"
"1995","Car","FCV","Mild steel and other steels","636.547647066584"
"1995","Car","FCV","Wrought Aluminum","74.0564276702233"
"1995","Car","FCV","Cast Aluminum","117.305399049141"
"1995","Car","FCV","Other","799.426543399401"
"1995","Car","FCV","Total","2002.49765597978"
"1995","Light truck","ICEV-G","HSS/AHSS","167.138566804417"
"1995","Light truck","ICEV-G","Cast Iron","240.390653172171"
"1995","Light truck","ICEV-G","Mild steel and other steels","890.889826532337"
"1995","Light truck","ICEV-G","Wrought Aluminum","34.1999555034597"
"1995","Light truck","ICEV-G","Cast Aluminum","84.9636525225322"
"1995","Light truck","ICEV-G","Other","488.003345792929"
"1995","Light truck","ICEV-G","Total","1905.58599842226"
"1995","Light truck","BEV100","HSS/AHSS","395.721208887632"
"1995","Light truck","BEV100","Cast Iron","16.5373806521717"
"1995","Light truck","BEV100","Mild steel and other steels","669.87667081952"
"1995","Light truck","BEV100","Wrought Aluminum","51.7341620400607"
"1995","Light truck","BEV100","Cast Aluminum","151.151410379155"
"1995","Light truck","BEV100","Other","910.285211643206"
"1995","Light truck","BEV100","Total","2195.30604442175"
"1995","Light truck","BEV300","HSS/AHSS","396.430882085148"
"1995","Light truck","BEV300","Cast Iron","16.5670382382257"
"1995","Light truck","BEV300","Mild steel and other steels","693.175061613204"
"1995","Light truck","BEV300","Wrought Aluminum","51.8269402716105"
"1995","Light truck","BEV300","Cast Aluminum","176.894274781197"
"1995","Light truck","BEV300","Other","1621.14108872979"
"1995","Light truck","BEV300","Total","2956.03528571917"
"1995","Light truck","FFV","HSS/AHSS","167.138566804417"
"1995","Light truck","FFV","Cast Iron","240.390653172171"
"1995","Light truck","FFV","Mild steel and other steels","890.889826532337"
"1995","Light truck","FFV","Wrought Aluminum","34.1999555034597"
"1995","Light truck","FFV","Cast Aluminum","84.9636525225322"
"1995","Light truck","FFV","Other","488.003345792929"
"1995","Light truck","FFV","Total","1905.58599842226"
"1995","Light truck","ICEV-D","HSS/AHSS","167.138566804417"
"1995","Light truck","ICEV-D","Cast Iron","240.390653172171"
"1995","Light truck","ICEV-D","Mild steel and other steels","890.889826532337"
"1995","Light truck","ICEV-D","Wrought Aluminum","34.1999555034597"
"1995","Light truck","ICEV-D","Cast Aluminum","84.9636525225322"
"1995","Light truck","ICEV-D","Other","488.003345792929"
"1995","Light truck","ICEV-D","Total","1905.58599842226"
"1995","Light truck","CNG","HSS/AHSS","392.668133239019"
"1995","Light truck","CNG","Cast Iron","121.013264463742"
"1995","Light truck","CNG","Mild steel and other steels","742.710459779416"
"1995","Light truck","CNG","Wrought Aluminum","58.4226013560277"
"1995","Light truck","CNG","Cast Aluminum","137.164922721696"
"1995","Light truck","CNG","Other","585.018195936627"
"1995","Light truck","CNG","Total","2036.99757749653"
"1995","Light truck","HEV","HSS/AHSS","396.36316095983"
"1995","Light truck","HEV","Cast Iron","86.6726218468701"
"1995","Light truck","HEV","Mild steel and other steels","830.53115861093"
"1995","Light truck","HEV","Wrought Aluminum","51.818086893305"
"1995","Light truck","HEV","Cast Aluminum","161.07319048439"
"1995","Light truck","HEV","Other","670.78924691619"
"1995","Light truck","HEV","Total","2197.24746571152"
"1995","Light truck","PHEV20","HSS/AHSS","396.533720706894"
"1995","Light truck","PHEV20","Cast Iron","84.5569219905413"
"1995","Light truck","PHEV20","Mild steel and other steels","844.062273305508"
"1995","Light truck","PHEV20","Wrought Aluminum","51.8403846863405"
"1995","Light truck","PHEV20","Cast Aluminum","161.321130524458"
"1995","Light truck","PHEV20","Other","684.451373487208"
"1995","Light truck","PHEV20","Total","2222.76580470095"
"1995","Light truck","PHEV40","HSS/AHSS","397.432152769139"
"1995","Light truck","PHEV40","Cast Iron","91.6386722784689"
"1995","Light truck","PHEV40","Mild steel and other steels","887.920574299165"
"1995","Light truck","PHEV40","Wrought Aluminum","51.9578400071142"
"1995","Light truck","PHEV40","Cast Aluminum","189.207459372682"
"1995","Light truck","PHEV40","Other","841.230448846504"
"1995","Light truck","PHEV40","Total","2459.38714757307"
"1995","Light truck","FCV","HSS/AHSS","429.456963167862"
"1995","Light truck","FCV","Cast Iron","17.9472141349122"
"1995","Light truck","FCV","Mild steel and other steels","754.06620971285"
"1995","Light truck","FCV","Wrought Aluminum","87.4958500718528"
"1995","Light truck","FCV","Cast Aluminum","131.958976296135"
"1995","Light truck","FCV","Other","928.772034682237"
"1995","Light truck","FCV","Total","2349.69724806585"
"1996","Car","ICEV-G","HSS/AHSS","133.415468951392"
"1996","Car","ICEV-G","Cast Iron","177.887292927458"
"1996","Car","ICEV-G","Mild steel and other steels","694.321347095577"
"1996","Car","ICEV-G","Wrought Aluminum","25.7567979414679"
"1996","Car","ICEV-G","Cast Aluminum","63.9881426211379"
"1996","Car","ICEV-G","Other","393.034759964284"
"1996","Car","ICEV-G","Total","1488.40381098972"
"1996","Car","BEV100","HSS/AHSS","329.672136102412"
"1996","Car","BEV100","Cast Iron","13.7771579654915"
"1996","Car","BEV100","Mild steel and other steels","575.493790445109"
"1996","Car","BEV100","Wrought Aluminum","45.3661741464988"
"1996","Car","BEV100","Cast Aluminum","131.350644849465"
"1996","Car","BEV100","Other","677.464565492958"
"1996","Car","BEV100","Total","1773.12446900193"
"1996","Car","BEV300","HSS/AHSS","330.283933228708"
"1996","Car","BEV300","Cast Iron","13.8027252632057"
"1996","Car","BEV300","Mild steel and other steels","593.074464245133"
"1996","Car","BEV300","Wrought Aluminum","45.4503637175621"
"1996","Car","BEV300","Cast Aluminum","150.619832159557"
"1996","Car","BEV300","Other","1201.78257790502"
"1996","Car","BEV300","Total","2335.01389651919"
"1996","Car","FFV","HSS/AHSS","134.04174324473"
"1996","Car","FFV","Cast Iron","178.722325323233"
"1996","Car","FFV","Mild steel and other steels","697.580606418498"
"1996","Car","FFV","Wrought Aluminum","25.8777046141065"
"1996","Car","FFV","Cast Aluminum","64.288513553512"
"1996","Car","FFV","Other","394.87973018017"
"1996","Car","FFV","Total","1495.39062482964"
"1996","Car","ICEV-D","HSS/AHSS","149.37283684941"
"1996","Car","ICEV-D","Cast Iron","199.163783576831"
"1996","Car","ICEV-D","Mild steel and other steels","777.366748518171"
"1996","Car","ICEV-D","Wrought Aluminum","28.8374804429601"
"1996","Car","ICEV-D","Cast Aluminum","71.6415454906987"
"1996","Car","ICEV-D","Other","440.044303241042"
"1996","Car","ICEV-D","Total","1666.42669978554"
"1996","Car","CNG","HSS/AHSS","326.791134613074"
"1996","Car","CNG","Cast Iron","110.114404054405"
"1996","Car","CNG","Mild steel and other steels","634.90364075173"
"1996","Car","CNG","Wrought Aluminum","51.9917591014301"
"1996","Car","CNG","Cast Aluminum","126.130743315543"
"1996","Car","CNG","Other","511.06622389351"
"1996","Car","CNG","Total","1760.99790572969"
"1996","Car","HEV","HSS/AHSS","330.418600023242"
"1996","Car","HEV","Cast Iron","78.7474544626553"
"1996","Car","HEV","Mild steel and other steels","718.676349600353"
"1996","Car","HEV","Wrought Aluminum","45.4688952776546"
"1996","Car","HEV","Cast Aluminum","144.568895963767"
"1996","Car","HEV","Other","582.367611698081"
"1996","Car","HEV","Total","1900.24780702575"
"1996","Car","PHEV20","HSS/AHSS","330.550074498057"
"1996","Car","PHEV20","Cast Iron","76.46341577455"
"1996","Car","PHEV20","Mild steel and other steels","729.294317265094"
"1996","Car","PHEV20","Wrought Aluminum","45.4869872783536"
"1996","Car","PHEV20","Cast Aluminum","143.59415889208"
"1996","Car","PHEV20","Other","581.504626441672"
"1996","Car","PHEV20","Total","1906.8935801498"
"1996","Car","PHEV40","HSS/AHSS","331.338394983126"
"1996","Car","PHEV40","Cast Iron","82.2547124067843"
"1996","Car","PHEV40","Mild steel and other steels","763.512603553145"
"1996","Car","PHEV40","Wrought Aluminum","45.5954681966241"
"1996","Car","PHEV40","Cast Aluminum","164.627254917073"
"1996","Car","PHEV40","Other","652.736228467843"
"1996","Car","PHEV40","Total","2040.0646625246"
"1996","Car","FCV","HSS/AHSS","360.112368787073"
"1996","Car","FCV","Cast Iron","15.0492700073554"
"1996","Car","FCV","Mild steel and other steels","636.547647066584"
"1996","Car","FCV","Wrought Aluminum","74.0564276702233"
"1996","Car","FCV","Cast Aluminum","117.305399049141"
"1996","Car","FCV","Other","799.426543399401"
"1996","Car","FCV","Total","2002.49765597978"
"1996","Light truck","ICEV-G","HSS/AHSS","172.992080583051"
"1996","Light truck","ICEV-G","Cast Iron","230.656108730685"
"1996","Light truck","ICEV-G","Mild steel and other steels","900.286116530099"
"1996","Light truck","ICEV-G","Wrought Aluminum","33.397342152844"
"1996","Light truck","ICEV-G","Cast Aluminum","82.9697036758808"
"1996","Light truck","ICEV-G","Other","509.625318578713"
"1996","Light truck","ICEV-G","Total","1929.9266721812"
"1996","Light truck","BEV100","HSS/AHSS","395.721208887632"
"1996","Light truck","BEV100","Cast Iron","16.5373806521717"
"1996","Light truck","BEV100","Mild steel and other steels","669.87667081952"
"1996","Light truck","BEV100","Wrought Aluminum","51.7341620400607"
"1996","Light truck","BEV100","Cast Aluminum","151.151410379155"
"1996","Light truck","BEV100","Other","910.285211643206"
"1996","Light truck","BEV100","Total","2195.30604442175"
"1996","Light truck","BEV300","HSS/AHSS","396.430882085148"
"1996","Light truck","BEV300","Cast Iron","16.5670382382257"
"1996","Light truck","BEV300","Mild steel and other steels","693.175061613204"
"1996","Light truck","BEV300","Wrought Aluminum","51.8269402716105"
"1996","Light truck","BEV300","Cast Aluminum","176.894274781197"
"1996","Light truck","BEV300","Other","1621.14108872979"
"1996","Light truck","BEV300","Total","2956.03528571917"
"1996","Light truck","FFV","HSS/AHSS","172.992080583051"
"1996","Light truck","FFV","Cast Iron","230.656108730685"
"1996","Light truck","FFV","Mild steel and other steels","900.286116530099"
"1996","Light truck","FFV","Wrought Aluminum","33.397342152844"
"1996","Light truck","FFV","Cast Aluminum","82.9697036758808"
"1996","Light truck","FFV","Other","509.625318578713"
"1996","Light truck","FFV","Total","1929.9266721812"
"1996","Light truck","ICEV-D","HSS/AHSS","172.992080583051"
"1996","Light truck","ICEV-D","Cast Iron","230.656108730685"
"1996","Light truck","ICEV-D","Mild steel and other steels","900.286116530099"
"1996","Light truck","ICEV-D","Wrought Aluminum","33.397342152844"
"1996","Light truck","ICEV-D","Cast Aluminum","82.9697036758808"
"1996","Light truck","ICEV-D","Other","509.625318578713"
"1996","Light truck","ICEV-D","Total","1929.9266721812"
"1996","Light truck","CNG","HSS/AHSS","392.668133239019"
"1996","Light truck","CNG","Cast Iron","121.013264463742"
"1996","Light truck","CNG","Mild steel and other steels","742.710459779416"
"1996","Light truck","CNG","Wrought Aluminum","58.4226013560277"
"1996","Light truck","CNG","Cast Aluminum","137.164922721696"
"1996","Light truck","CNG","Other","585.018195936627"
"1996","Light truck","CNG","Total","2036.99757749653"
"1996","Light truck","HEV","HSS/AHSS","396.36316095983"
"1996","Light truck","HEV","Cast Iron","86.6726218468701"
"1996","Light truck","HEV","Mild steel and other steels","830.53115861093"
"1996","Light truck","HEV","Wrought Aluminum","51.818086893305"
"1996","Light truck","HEV","Cast Aluminum","161.07319048439"
"1996","Light truck","HEV","Other","670.78924691619"
"1996","Light truck","HEV","Total","2197.24746571152"
"1996","Light truck","PHEV20","HSS/AHSS","396.533720706894"
"1996","Light truck","PHEV20","Cast Iron","84.5569219905413"
"1996","Light truck","PHEV20","Mild steel and other steels","844.062273305508"
"1996","Light truck","PHEV20","Wrought Aluminum","51.8403846863405"
"1996","Light truck","PHEV20","Cast Aluminum","161.321130524458"
"1996","Light truck","PHEV20","Other","684.451373487208"
"1996","Light truck","PHEV20","Total","2222.76580470095"
"1996","Light truck","PHEV40","HSS/AHSS","397.432152769139"
"1996","Light truck","PHEV40","Cast Iron","91.6386722784689"
"1996","Light truck","PHEV40","Mild steel and other steels","887.920574299165"
"1996","Light truck","PHEV40","Wrought Aluminum","51.9578400071142"
"1996","Light truck","PHEV40","Cast Aluminum","189.207459372682"
"1996","Light truck","PHEV40","Other","841.230448846504"
"1996","Light truck","PHEV40","Total","2459.38714757307"
"1996","Light truck","FCV","HSS/AHSS","429.456963167862"
"1996","Light truck","FCV","Cast Iron","17.9472141349122"
"1996","Light truck","FCV","Mild steel and other steels","754.06620971285"
"1996","Light truck","FCV","Wrought Aluminum","87.4958500718528"
"1996","Light truck","FCV","Cast Aluminum","131.958976296135"
"1996","Light truck","FCV","Other","928.772034682237"
"1996","Light truck","FCV","Total","2349.69724806585"
"1997","Car","ICEV-G","HSS/AHSS","136.758442739832"
"1997","Car","ICEV-G","Cast Iron","173.121960817219"
"1997","Car","ICEV-G","Mild steel and other steels","690.116306446704"
"1997","Car","ICEV-G","Wrought Aluminum","25.7505080472617"
"1997","Car","ICEV-G","Cast Aluminum","63.9725165076571"
"1997","Car","ICEV-G","Other","395.255616297062"
"1997","Car","ICEV-G","Total","1484.97535234071"
"1997","Car","BEV100","HSS/AHSS","329.672136102412"
"1997","Car","BEV100","Cast Iron","13.7771579654915"
"1997","Car","BEV100","Mild steel and other steels","575.493790445109"
"1997","Car","BEV100","Wrought Aluminum","45.3661741464988"
"1997","Car","BEV100","Cast Aluminum","131.350644849465"
"1997","Car","BEV100","Other","677.464565492958"
"1997","Car","BEV100","Total","1773.12446900193"
"1997","Car","BEV300","HSS/AHSS","330.283933228708"
"1997","Car","BEV300","Cast Iron","13.8027252632057"
"1997","Car","BEV300","Mild steel and other steels","593.074464245133"
"1997","Car","BEV300","Wrought Aluminum","45.4503637175621"
"1997","Car","BEV300","Cast Aluminum","150.619832159557"
"1997","Car","BEV300","Other","1201.78257790502"
"1997","Car","BEV300","Total","2335.01389651919"
"1997","Car","FFV","HSS/AHSS","137.246012144543"
"1997","Car","FFV","Cast Iron","173.739172959205"
"1997","Car","FFV","Mild steel and other steels","692.576700042703"
"1997","Car","FFV","Wrought Aluminum","25.842313420503"
"1997","Car","FFV","Cast Aluminum","64.2005904836885"
"1997","Car","FFV","Other","396.664776431427"
"1997","Car","FFV","Total","1490.26956697234"
"1997","Car","ICEV-D","HSS/AHSS","150.804680747149"
"1997","Car","ICEV-D","Cast Iron","190.903036831357"
"1997","Car","ICEV-D","Mild steel and other steels","760.997033799839"
"1997","Car","ICEV-D","Wrought Aluminum","28.3953009945555"
"1997","Car","ICEV-D","Cast Aluminum","70.543029996927"
"1997","Car","ICEV-D","Other","435.851680050138"
"1997","Car","ICEV-D","Total","1637.49476405746"
"1997","Car","CNG","HSS/AHSS","326.791134613074"
"1997","Car","CNG","Cast Iron","110.114404054405"
"1997","Car","CNG","Mild steel and other steels","634.90364075173"
"1997","Car","CNG","Wrought Aluminum","51.9917591014301"
"1997","Car","CNG","Cast Aluminum","126.130743315543"
"1997","Car","CNG","Other","511.06622389351"
"1997","Car","CNG","Total","1760.99790572969"
"1997","Car","HEV","HSS/AHSS","330.418600023242"
"1997","Car","HEV","Cast Iron","78.7474544626553"
"1997","Car","HEV","Mild steel and other steels","718.676349600353"
"1997","Car","HEV","Wrought Aluminum","45.4688952776546"
"1997","Car","HEV","Cast Aluminum","144.568895963767"
"1997","Car","HEV","Other","582.367611698081"
"1997","Car","HEV","Total","1900.24780702575"
"1997","Car","PHEV20","HSS/AHSS","330.550074498057"
