Technology,Region,Aeo_case,Aeo_year,Data_type,Size,Year,Unit,Value
FFV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,220677
HEV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,497531
ICEV-D,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,8023
ICEV-G,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,7228311
PHEV20,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,29022
PHEV40,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,107649
BEV100,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,494
BEV300,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,2244
CNG,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,375
FCV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,178
FFV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,11449
HEV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,23288
ICEV-D,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,379
ICEV-G,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,356068
PHEV20,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,1831
PHEV40,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,5033
BEV100,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,1425
BEV300,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,18771
CNG,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,653
FCV,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,295
FFV,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,24925
HEV,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,56886
ICEV-D,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,871
ICEV-G,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,822688
PHEV20,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,3162
PHEV40,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2018,vehicle,13193
BEV100,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,773
BEV300,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,814
CNG,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1558
FCV,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,371
FFV,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,103170
HEV,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,7923
ICEV-D,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,11866
ICEV-G,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1035359
PHEV20,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,3572
PHEV40,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,2232
BEV100,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,330
BEV300,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,348
CNG,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,610
FCV,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,159
FFV,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,33029
HEV,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,2155
ICEV-D,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,3060
ICEV-G,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,301116
PHEV20,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1526
PHEV40,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,917
BEV100,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,641
BEV300,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,674
CNG,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1231
FCV,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,307
FFV,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,102363
HEV,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,8702
ICEV-D,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,13069
ICEV-G,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1069941
PHEV20,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,2963
PHEV40,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1891
BEV100,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,412
BEV300,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,435
CNG,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,872
FCV,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,198
FFV,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,43863
HEV,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,3107
ICEV-D,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,4486
ICEV-G,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,408266
PHEV20,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1909
PHEV40,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1162
BEV100,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,266
BEV300,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,280
CNG,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,506
FCV,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,128
FFV,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,36998
HEV,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,3069
ICEV-D,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,4751
ICEV-G,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,373094
PHEV20,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1231
PHEV40,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,756
BEV100,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,883
BEV300,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,931
CNG,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1749
FCV,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,424
FFV,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,100988
HEV,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,7883
ICEV-D,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,13380
ICEV-G,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,960576
PHEV20,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,4080
PHEV40,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,2484
BEV100,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1091
BEV300,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1149
CNG,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,2019
FCV,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,524
FFV,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,132385
HEV,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,9833
ICEV-D,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,13933
ICEV-G,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1291261
PHEV20,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,5039
PHEV40,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,3105
BEV100,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,5317
BEV300,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,5603
CNG,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,10365
FCV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,2556
FFV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,665304
HEV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,50706
ICEV-D,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,75857
ICEV-G,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,6543253
PHEV20,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,24567
PHEV40,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,15158
BEV100,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,344
BEV300,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,364
CNG,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,645
FCV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,166
FFV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,39163
HEV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,2738
ICEV-D,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,3984
ICEV-G,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,374119
PHEV20,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1596
PHEV40,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,970
BEV100,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,573
BEV300,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,603
CNG,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1171
FCV,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,275
FFV,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,73341
HEV,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,5291
ICEV-D,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,7323
ICEV-G,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,729517
PHEV20,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,2648
PHEV40,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2018,vehicle,1636
BEV100,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,7667
BEV300,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,53373
CNG,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,865
FCV,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,747
FFV,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,30536
HEV,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,70888
ICEV-D,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,3393
ICEV-G,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,987093
PHEV20,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,4730
PHEV40,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,16778
BEV100,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,2162
BEV300,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,14280
CNG,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,354
FCV,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,318
FFV,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,10755
HEV,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,22533
ICEV-D,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,1036
ICEV-G,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,331578
PHEV20,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,1950
PHEV40,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,4872
BEV100,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,8408
BEV300,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,63358
CNG,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,718
FCV,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,615
FFV,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,29766
HEV,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,74015
ICEV-D,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,3483
ICEV-G,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,993524
PHEV20,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,3995
PHEV40,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,18466
BEV100,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,3166
BEV300,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,19776
CNG,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,469
FCV,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,402
FFV,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,14070
HEV,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,30381
ICEV-D,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,1412
ICEV-G,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,438306
PHEV20,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,2477
PHEV40,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,6956
BEV100,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,2337
BEV300,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,16744
CNG,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,289
FCV,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,258
FFV,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,10690
HEV,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,24571
ICEV-D,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,1174
ICEV-G,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,346256
PHEV20,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,1618
PHEV40,New England,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,4669
BEV100,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,10500
BEV300,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,75161
CNG,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,1008
FCV,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,854
FFV,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,37713
HEV,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,91641
ICEV-D,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,4888
ICEV-G,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,1231198
PHEV20,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,5427
PHEV40,Pacific,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,18489
BEV100,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,10879
BEV300,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,83280
CNG,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,1206
FCV,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,1058
FFV,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,44656
HEV,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,104190
ICEV-D,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,4812
ICEV-G,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,1452132
PHEV20,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,6700
PHEV40,South Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,24337
BEV100,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,53222
BEV300,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,383579
CNG,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,5937
FCV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,5148
FFV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,213166
HEV,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,497566
ICEV-D,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,23815
ICEV-G,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,6898762
PHEV20,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,32499
PHEV40,United States,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,113503
BEV100,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,2326
BEV300,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,13159
CNG,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,373
FCV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,334
FFV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,11257
HEV,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,23617
ICEV-D,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,1101
ICEV-G,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,347087
PHEV20,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,2049
PHEV40,West North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,5172
BEV100,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,5773
BEV300,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,44446
CNG,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,650
FCV,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,558
FFV,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,23719
HEV,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,55726
ICEV-D,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,2512
ICEV-G,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,771585
PHEV20,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,3550
PHEV40,West South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Car,2019,vehicle,13761
BEV100,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,3326
BEV300,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,1686
CNG,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,1562
FCV,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,720
FFV,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,102009
HEV,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,8180
ICEV-D,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,19940
ICEV-G,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,1016894
PHEV20,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,4833
PHEV40,East North Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,3018
BEV100,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,1064
BEV300,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,718
CNG,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,611
FCV,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,307
FFV,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,33205
HEV,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,2273
ICEV-D,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,5111
ICEV-G,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,302569
PHEV20,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,1916
PHEV40,East South Central,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,1136
BEV100,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,3536
BEV300,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,1388
CNG,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,1230
FCV,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,592
FFV,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,99394
HEV,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,8870
ICEV-D,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,22624
ICEV-G,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,1029921
PHEV20,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,4281
PHEV40,Middle Atlantic,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,2769
BEV100,Mountain,REF,AEO2019,Light-Duty Vehicle Sales ,Light truck,2019,vehicle,1485
